max_depth	min_split	minbucket	cp	ganancia_promedio
12	200	0.45	-0.7	43060000
12	200	0.45	-0.6	43060000
12	200	0.45	-0.5	43060000
12	200	0.45	-0.4	43060000
12	200	0.45	-0.3	43060000
12	200	0.45	-0.2	43060000
12	200	0.45	-0.1	43060000
12	200	0.45	0	0
12	200	0.45	0.1	0
12	200	0.45	0.2	0
12	200	0.45	0.3	0
12	200	0.45	0.4	0
12	200	0.45	0.5	0
12	200	0.45	0.6	0
12	200	0.45	0.7	0
12	200	0.45	0.8	0
12	200	0.45	0.9	0
12	200	0.5	-0.9	41216000
12	200	0.5	-0.8	41216000
12	200	0.5	-0.7	41216000
12	200	0.5	-0.6	41216000
12	200	0.5	-0.5	41216000
12	200	0.5	-0.4	41216000
12	200	0.5	-0.3	41216000
12	200	0.5	-0.2	41216000
12	200	0.5	-0.1	41216000
12	200	0.5	0	0
12	200	0.5	0.1	0
12	200	0.5	0.2	0
12	200	0.5	0.3	0
12	200	0.5	0.4	0
12	200	0.5	0.5	0
12	200	0.5	0.6	0
12	200	0.5	0.7	0
12	200	0.5	0.8	0
12	200	0.5	0.9	0
12	100	0.1	-0.9	42144000
12	100	0.1	-0.8	42144000
12	100	0.1	-0.7	42144000
12	100	0.1	-0.6	42144000
12	100	0.1	-0.5	42144000
12	100	0.1	-0.4	42144000
12	100	0.1	-0.3	42144000
12	100	0.1	-0.2	42144000
12	100	0.1	-0.1	42144000
12	100	0.1	0	43164000
12	100	0.1	0.1	0
12	100	0.1	0.2	0
12	100	0.1	0.3	0
12	100	0.1	0.4	0
12	100	0.1	0.5	0
12	100	0.1	0.6	0
12	100	0.1	0.7	0
12	100	0.1	0.8	0
12	100	0.1	0.9	0
12	100	0.15	-0.9	40228000
12	100	0.15	-0.8	40228000
12	100	0.15	-0.7	40228000
12	100	0.15	-0.6	40228000
12	100	0.15	-0.5	40228000
12	100	0.15	-0.4	40228000
12	100	0.15	-0.3	40228000
12	100	0.15	-0.2	40228000
12	100	0.15	-0.1	40228000
12	100	0.15	0	38658000
12	100	0.15	0.1	0
12	100	0.15	0.2	0
12	100	0.15	0.3	0
12	100	0.15	0.4	0
12	100	0.15	0.5	0
12	100	0.15	0.6	0
12	100	0.15	0.7	0
12	100	0.15	0.8	0
12	100	0.15	0.9	0
12	100	0.2	-0.9	39834000
12	100	0.2	-0.8	39834000
12	100	0.2	-0.7	39834000
12	100	0.2	-0.6	39834000
12	100	0.2	-0.5	39834000
12	100	0.2	-0.4	39834000
12	100	0.2	-0.3	39834000
12	100	0.2	-0.2	39834000
12	100	0.2	-0.1	39834000
12	100	0.2	0	40068000
12	100	0.2	0.1	0
12	100	0.2	0.2	0
12	100	0.2	0.3	0
12	100	0.2	0.4	0
12	100	0.2	0.5	0
12	100	0.2	0.6	0
12	100	0.2	0.7	0
12	100	0.2	0.8	0
12	100	0.2	0.9	0
12	100	0.25	-0.9	40736000
12	100	0.25	-0.8	40736000
12	100	0.25	-0.7	40736000
12	100	0.25	-0.6	40736000
12	100	0.25	-0.5	40736000
12	100	0.25	-0.4	40736000
12	100	0.25	-0.3	40736000
12	100	0.25	-0.2	40736000
12	100	0.25	-0.1	40736000
12	100	0.25	0	38868000
12	100	0.25	0.1	0
12	100	0.25	0.2	0
12	100	0.25	0.3	0
12	100	0.25	0.4	0
12	100	0.25	0.5	0
12	100	0.25	0.6	0
12	100	0.25	0.7	0
12	100	0.25	0.8	0
12	100	0.25	0.9	0
12	100	0.3	-0.9	40040000
12	100	0.3	-0.8	40040000
12	100	0.3	-0.7	40040000
12	100	0.3	-0.6	40040000
12	100	0.3	-0.5	40040000
12	100	0.3	-0.4	40040000
12	100	0.3	-0.3	40040000
12	100	0.3	-0.2	40040000
12	100	0.3	-0.1	40040000
12	100	0.3	0	39072000
12	100	0.3	0.1	0
12	100	0.3	0.2	0
12	100	0.3	0.3	0
12	100	0.3	0.4	0
12	100	0.3	0.5	0
12	100	0.3	0.6	0
12	100	0.3	0.7	0
12	100	0.3	0.8	0
12	100	0.3	0.9	0
12	100	0.35	-0.9	39842000
12	100	0.35	-0.8	39842000
12	100	0.35	-0.7	39842000
12	100	0.35	-0.6	39842000
12	100	0.35	-0.5	39842000
12	100	0.35	-0.4	39842000
12	100	0.35	-0.3	39842000
12	100	0.35	-0.2	39842000
12	100	0.35	-0.1	39842000
12	100	0.35	0	31726000
12	100	0.35	0.1	0
12	100	0.35	0.2	0
12	100	0.35	0.3	0
12	100	0.35	0.4	0
12	100	0.35	0.5	0
12	100	0.35	0.6	0
12	100	0.35	0.7	0
12	100	0.35	0.8	0
12	100	0.35	0.9	0
12	100	0.4	-0.9	40664000
12	100	0.4	-0.8	40664000
12	100	0.4	-0.7	40664000
12	100	0.4	-0.6	40664000
12	100	0.4	-0.5	40664000
12	100	0.4	-0.4	40664000
12	100	0.4	-0.3	40664000
12	100	0.4	-0.2	40664000
12	100	0.4	-0.1	40664000
12	100	0.4	0	31726000
12	100	0.4	0.1	0
12	100	0.4	0.2	0
12	100	0.4	0.3	0
12	100	0.4	0.4	0
12	100	0.4	0.5	0
12	100	0.4	0.6	0
12	100	0.4	0.7	0
12	100	0.4	0.8	0
12	100	0.4	0.9	0
12	100	0.45	-0.9	40400000
12	100	0.45	-0.8	40400000
12	100	0.45	-0.7	40400000
12	100	0.45	-0.6	40400000
12	100	0.45	-0.5	40400000
12	100	0.45	-0.4	40400000
12	100	0.45	-0.3	40400000
12	100	0.45	-0.2	40400000
12	100	0.45	-0.1	40400000
12	100	0.45	0	25084000
12	100	0.45	0.1	0
12	100	0.45	0.2	0
12	100	0.45	0.3	0
12	100	0.45	0.4	0
12	100	0.45	0.5	0
12	100	0.45	0.6	0
12	100	0.45	0.7	0
12	100	0.45	0.8	0
12	100	0.45	0.9	0
12	100	0.5	-0.9	41512000
12	100	0.5	-0.8	41512000
12	100	0.5	-0.7	41512000
12	100	0.5	-0.6	41512000
12	100	0.5	-0.5	41512000
12	100	0.5	-0.4	41512000
12	100	0.5	-0.3	41512000
12	100	0.5	-0.2	41512000
12	100	0.5	-0.1	41512000
12	100	0.5	0	25084000
12	100	0.5	0.1	0
12	100	0.5	0.2	0
12	100	0.5	0.3	0
12	100	0.5	0.4	0
12	100	0.5	0.5	0
12	100	0.5	0.6	0
12	100	0.5	0.7	0
12	100	0.5	0.8	0
12	100	0.5	0.9	0
12	50	0.1	-0.9	39894000
12	50	0.1	-0.8	39894000
12	50	0.1	-0.7	39894000
12	50	0.1	-0.6	39894000
12	50	0.1	-0.5	39894000
12	50	0.1	-0.4	39894000
12	50	0.1	-0.3	39894000
12	50	0.1	-0.2	39894000
12	50	0.1	-0.1	39894000
12	50	0.1	0	45012000
12	50	0.1	0.1	0
12	50	0.1	0.2	0
12	50	0.1	0.3	0
12	50	0.1	0.4	0
12	50	0.1	0.5	0
12	50	0.1	0.6	0
12	50	0.1	0.7	0
12	50	0.1	0.8	0
12	50	0.1	0.9	0
12	50	0.15	-0.9	39068000
12	50	0.15	-0.8	39068000
12	50	0.15	-0.7	39068000
12	50	0.15	-0.6	39068000
12	50	0.15	-0.5	39068000
12	50	0.15	-0.4	39068000
12	50	0.15	-0.3	39068000
12	50	0.15	-0.2	39068000
12	50	0.15	-0.1	39068000
12	50	0.15	0	45264000
12	50	0.15	0.1	0
12	50	0.15	0.2	0
12	50	0.15	0.3	0
12	50	0.15	0.4	0
12	50	0.15	0.5	0
12	50	0.15	0.6	0
12	50	0.15	0.7	0
12	50	0.15	0.8	0
12	50	0.15	0.9	0
12	50	0.2	-0.9	38906000
12	50	0.2	-0.8	38906000
12	50	0.2	-0.7	38906000
12	50	0.2	-0.6	38906000
12	50	0.2	-0.5	38906000
12	50	0.2	-0.4	38906000
12	50	0.2	-0.3	38906000
12	50	0.2	-0.2	38906000
12	50	0.2	-0.1	38906000
12	50	0.2	0	43450000
12	50	0.2	0.1	0
12	50	0.2	0.2	0
12	50	0.2	0.3	0
12	50	0.2	0.4	0
12	50	0.2	0.5	0
12	50	0.2	0.6	0
12	50	0.2	0.7	0
12	50	0.2	0.8	0
12	50	0.2	0.9	0
12	50	0.25	-0.9	38834000
12	50	0.25	-0.8	38834000
12	50	0.25	-0.7	38834000
12	50	0.25	-0.6	38834000
12	50	0.25	-0.5	38834000
12	50	0.25	-0.4	38834000
12	50	0.25	-0.3	38834000
12	50	0.25	-0.2	38834000
12	50	0.25	-0.1	38834000
12	50	0.25	0	42016000
12	50	0.25	0.1	0
12	50	0.25	0.2	0
12	50	0.25	0.3	0
12	50	0.25	0.4	0
12	50	0.25	0.5	0
12	50	0.25	0.6	0
12	50	0.25	0.7	0
12	50	0.25	0.8	0
12	50	0.25	0.9	0
12	50	0.3	-0.9	37872000
12	50	0.3	-0.8	37872000
12	50	0.3	-0.7	37872000
12	50	0.3	-0.6	37872000
12	50	0.3	-0.5	37872000
12	50	0.3	-0.4	37872000
12	50	0.3	-0.3	37872000
12	50	0.3	-0.2	37872000
12	50	0.3	-0.1	37872000
12	50	0.3	0	40630000
12	50	0.3	0.1	0
12	50	0.3	0.2	0
12	50	0.3	0.3	0
12	50	0.3	0.4	0
12	50	0.3	0.5	0
12	50	0.3	0.6	0
12	50	0.3	0.7	0
12	50	0.3	0.8	0
12	50	0.3	0.9	0
12	50	0.35	-0.9	35844000
12	50	0.35	-0.8	35844000
12	50	0.35	-0.7	35844000
12	50	0.35	-0.6	35844000
12	50	0.35	-0.5	35844000
12	50	0.35	-0.4	35844000
12	50	0.35	-0.3	35844000
12	50	0.35	-0.2	35844000
12	50	0.35	-0.1	35844000
12	50	0.35	0	42346000
12	50	0.35	0.1	0
12	50	0.35	0.2	0
12	50	0.35	0.3	0
12	50	0.35	0.4	0
12	50	0.35	0.5	0
12	50	0.35	0.6	0
12	50	0.35	0.7	0
12	50	0.35	0.8	0
12	50	0.35	0.9	0
12	50	0.4	-0.9	37856000
12	50	0.4	-0.8	37856000
12	50	0.4	-0.7	37856000
12	50	0.4	-0.6	37856000
12	50	0.4	-0.5	37856000
12	50	0.4	-0.4	37856000
12	50	0.4	-0.3	37856000
12	50	0.4	-0.2	37856000
12	50	0.4	-0.1	37856000
12	50	0.4	0	42918000
12	50	0.4	0.1	0
12	50	0.4	0.2	0
12	50	0.4	0.3	0
12	50	0.4	0.4	0
12	50	0.4	0.5	0
12	50	0.4	0.6	0
12	50	0.4	0.7	0
12	50	0.4	0.8	0
12	50	0.4	0.9	0
12	50	0.45	-0.9	38188000
12	50	0.45	-0.8	38188000
12	50	0.45	-0.7	38188000
12	50	0.45	-0.6	38188000
12	50	0.45	-0.5	38188000
12	50	0.45	-0.4	38188000
12	50	0.45	-0.3	38188000
12	50	0.45	-0.2	38188000
12	50	0.45	-0.1	38188000
12	50	0.45	0	39210000
12	50	0.45	0.1	0
12	50	0.45	0.2	0
12	50	0.45	0.3	0
12	50	0.45	0.4	0
12	50	0.45	0.5	0
12	50	0.45	0.6	0
12	50	0.45	0.7	0
12	50	0.45	0.8	0
12	50	0.45	0.9	0
12	50	0.5	-0.9	38854000
12	50	0.5	-0.8	38854000
12	50	0.5	-0.7	38854000
12	50	0.5	-0.6	38854000
12	50	0.5	-0.5	38854000
12	50	0.5	-0.4	38854000
12	50	0.5	-0.3	38854000
12	50	0.5	-0.2	38854000
12	50	0.5	-0.1	38854000
12	50	0.5	0	39482000
12	50	0.5	0.1	0
12	50	0.5	0.2	0
12	50	0.5	0.3	0
12	50	0.5	0.4	0
12	50	0.5	0.5	0
12	50	0.5	0.6	0
12	50	0.5	0.7	0
12	50	0.5	0.8	0
12	50	0.5	0.9	0
12	20	0.1	-0.9	36678000
12	20	0.1	-0.8	36678000
12	20	0.1	-0.7	36678000
12	20	0.1	-0.6	36678000
12	20	0.1	-0.5	36678000
12	20	0.1	-0.4	36678000
12	20	0.1	-0.3	36678000
12	20	0.1	-0.2	36678000
12	20	0.1	-0.1	36678000
12	20	0.1	0	45304000
12	20	0.1	0.1	0
12	20	0.1	0.2	0
12	20	0.1	0.3	0
12	20	0.1	0.4	0
12	20	0.1	0.5	0
12	20	0.1	0.6	0
12	20	0.1	0.7	0
12	20	0.1	0.8	0
12	20	0.1	0.9	0
12	20	0.15	-0.9	37514000
12	20	0.15	-0.8	37514000
12	20	0.15	-0.7	37514000
12	20	0.15	-0.6	37514000
12	20	0.15	-0.5	37514000
12	20	0.15	-0.4	37514000
12	20	0.15	-0.3	37514000
12	20	0.15	-0.2	37514000
12	20	0.15	-0.1	37514000
12	20	0.15	0	43560000
12	20	0.15	0.1	0
12	20	0.15	0.2	0
12	20	0.15	0.3	0
12	20	0.15	0.4	0
12	20	0.15	0.5	0
12	20	0.15	0.6	0
12	20	0.15	0.7	0
12	20	0.15	0.8	0
12	20	0.15	0.9	0
12	20	0.2	-0.9	37628000
12	20	0.2	-0.8	37628000
12	20	0.2	-0.7	37628000
12	20	0.2	-0.6	37628000
12	20	0.2	-0.5	37628000
12	20	0.2	-0.4	37628000
12	20	0.2	-0.3	37628000
12	20	0.2	-0.2	37628000
12	20	0.2	-0.1	37628000
12	20	0.2	0	43650000
12	20	0.2	0.1	0
12	20	0.2	0.2	0
12	20	0.2	0.3	0
12	20	0.2	0.4	0
12	20	0.2	0.5	0
12	20	0.2	0.6	0
12	20	0.2	0.7	0
12	20	0.2	0.8	0
12	20	0.2	0.9	0
12	20	0.25	-0.9	36684000
12	20	0.25	-0.8	36684000
12	20	0.25	-0.7	36684000
12	20	0.25	-0.6	36684000
12	20	0.25	-0.5	36684000
12	20	0.25	-0.4	36684000
12	20	0.25	-0.3	36684000
12	20	0.25	-0.2	36684000
12	20	0.25	-0.1	36684000
12	20	0.25	0	44066000
12	20	0.25	0.1	0
12	20	0.25	0.2	0
12	20	0.25	0.3	0
12	20	0.25	0.4	0
12	20	0.25	0.5	0
12	20	0.25	0.6	0
12	20	0.25	0.7	0
12	20	0.25	0.8	0
12	20	0.25	0.9	0
12	20	0.3	-0.9	36540000
12	20	0.3	-0.8	36540000
12	20	0.3	-0.7	36540000
12	20	0.3	-0.6	36540000
12	20	0.3	-0.5	36540000
12	20	0.3	-0.4	36540000
12	20	0.3	-0.3	36540000
12	20	0.3	-0.2	36540000
12	20	0.3	-0.1	36540000
12	20	0.3	0	43012000
12	20	0.3	0.1	0
12	20	0.3	0.2	0
12	20	0.3	0.3	0
12	20	0.3	0.4	0
12	20	0.3	0.5	0
12	20	0.3	0.6	0
12	20	0.3	0.7	0
12	20	0.3	0.8	0
12	20	0.3	0.9	0
12	20	0.35	-0.9	35594000
12	20	0.35	-0.8	35594000
12	20	0.35	-0.7	35594000
12	20	0.35	-0.6	35594000
12	20	0.35	-0.5	35594000
12	20	0.35	-0.4	35594000
12	20	0.35	-0.3	35594000
12	20	0.35	-0.2	35594000
12	20	0.35	-0.1	35594000
12	20	0.35	0	44200000
12	20	0.35	0.1	0
12	20	0.35	0.2	0
12	20	0.35	0.3	0
12	20	0.35	0.4	0
12	20	0.35	0.5	0
12	20	0.35	0.6	0
12	20	0.35	0.7	0
12	20	0.35	0.8	0
12	20	0.35	0.9	0
12	20	0.4	-0.9	34314000
12	20	0.4	-0.8	34314000
12	20	0.4	-0.7	34314000
12	20	0.4	-0.6	34314000
12	20	0.4	-0.5	34314000
12	20	0.4	-0.4	34314000
12	20	0.4	-0.3	34314000
12	20	0.4	-0.2	34314000
12	20	0.4	-0.1	34314000
12	20	0.4	0	43424000
12	20	0.4	0.1	0
12	20	0.4	0.2	0
12	20	0.4	0.3	0
12	20	0.4	0.4	0
12	20	0.4	0.5	0
12	20	0.4	0.6	0
12	20	0.4	0.7	0
12	20	0.4	0.8	0
12	20	0.4	0.9	0
12	20	0.45	-0.9	34696000
12	20	0.45	-0.8	34696000
12	20	0.45	-0.7	34696000
12	20	0.45	-0.6	34696000
12	20	0.45	-0.5	34696000
12	20	0.45	-0.4	34696000
12	20	0.45	-0.3	34696000
12	20	0.45	-0.2	34696000
12	20	0.45	-0.1	34696000
12	20	0.45	0	43604000
12	20	0.45	0.1	0
12	20	0.45	0.2	0
12	20	0.45	0.3	0
12	20	0.45	0.4	0
12	20	0.45	0.5	0
12	20	0.45	0.6	0
12	20	0.45	0.7	0
12	20	0.45	0.8	0
12	20	0.45	0.9	0
12	20	0.5	-0.9	35690000
12	20	0.5	-0.8	35690000
12	20	0.5	-0.7	35690000
12	20	0.5	-0.6	35690000
12	20	0.5	-0.5	35690000
12	20	0.5	-0.4	35690000
12	20	0.5	-0.3	35690000
12	20	0.5	-0.2	35690000
12	20	0.5	-0.1	35690000
12	20	0.5	0	42894000
12	20	0.5	0.1	0
12	20	0.5	0.2	0
12	20	0.5	0.3	0
12	20	0.5	0.4	0
12	20	0.5	0.5	0
12	20	0.5	0.6	0
12	20	0.5	0.7	0
12	20	0.5	0.8	0
12	20	0.5	0.9	0
12	10	0.1	-0.9	37364000
12	10	0.1	-0.8	37364000
12	10	0.1	-0.7	37364000
12	10	0.1	-0.6	37364000
12	10	0.1	-0.5	37364000
12	10	0.1	-0.4	37364000
12	10	0.1	-0.3	37364000
12	10	0.1	-0.2	37364000
12	10	0.1	-0.1	37364000
12	10	0.1	0	40160000
12	10	0.1	0.1	0
12	10	0.1	0.2	0
12	10	0.1	0.3	0
12	10	0.1	0.4	0
12	10	0.1	0.5	0
12	10	0.1	0.6	0
12	10	0.1	0.7	0
12	10	0.1	0.8	0
12	10	0.1	0.9	0
12	10	0.15	-0.9	37364000
12	10	0.15	-0.8	37364000
12	10	0.15	-0.7	37364000
12	10	0.15	-0.6	37364000
12	10	0.15	-0.5	37364000
12	10	0.15	-0.4	37364000
12	10	0.15	-0.3	37364000
12	10	0.15	-0.2	37364000
12	10	0.15	-0.1	37364000
12	10	0.15	0	40160000
12	10	0.15	0.1	0
12	10	0.15	0.2	0
12	10	0.15	0.3	0
12	10	0.15	0.4	0
12	10	0.15	0.5	0
12	10	0.15	0.6	0
12	10	0.15	0.7	0
12	10	0.15	0.8	0
12	10	0.15	0.9	0
12	10	0.2	-0.9	33674000
12	10	0.2	-0.8	33674000
12	10	0.2	-0.7	33674000
12	10	0.2	-0.6	33674000
12	10	0.2	-0.5	33674000
12	10	0.2	-0.4	33674000
12	10	0.2	-0.3	33674000
12	10	0.2	-0.2	33674000
12	10	0.2	-0.1	33674000
12	10	0.2	0	41916000
12	10	0.2	0.1	0
12	10	0.2	0.2	0
12	10	0.2	0.3	0
12	10	0.2	0.4	0
12	10	0.2	0.5	0
12	10	0.2	0.6	0
12	10	0.2	0.7	0
12	10	0.2	0.8	0
12	10	0.2	0.9	0
12	10	0.25	-0.9	33674000
12	10	0.25	-0.8	33674000
12	10	0.25	-0.7	33674000
12	10	0.25	-0.6	33674000
12	10	0.25	-0.5	33674000
12	10	0.25	-0.4	33674000
12	10	0.25	-0.3	33674000
12	10	0.25	-0.2	33674000
12	10	0.25	-0.1	33674000
12	10	0.25	0	41916000
12	10	0.25	0.1	0
12	10	0.25	0.2	0
12	10	0.25	0.3	0
12	10	0.25	0.4	0
12	10	0.25	0.5	0
12	10	0.25	0.6	0
12	10	0.25	0.7	0
12	10	0.25	0.8	0
12	10	0.25	0.9	0
12	10	0.3	-0.9	33978000
12	10	0.3	-0.8	33978000
12	10	0.3	-0.7	33978000
12	10	0.3	-0.6	33978000
12	10	0.3	-0.5	33978000
12	10	0.3	-0.4	33978000
12	10	0.3	-0.3	33978000
12	10	0.3	-0.2	33978000
12	10	0.3	-0.1	33978000
12	10	0.3	0	39462000
12	10	0.3	0.1	0
12	10	0.3	0.2	0
12	10	0.3	0.3	0
12	10	0.3	0.4	0
12	10	0.3	0.5	0
12	10	0.3	0.6	0
12	10	0.3	0.7	0
12	10	0.3	0.8	0
12	10	0.3	0.9	0
12	10	0.35	-0.9	33978000
12	10	0.35	-0.8	33978000
12	10	0.35	-0.7	33978000
12	10	0.35	-0.6	33978000
12	10	0.35	-0.5	33978000
12	10	0.35	-0.4	33978000
12	10	0.35	-0.3	33978000
12	10	0.35	-0.2	33978000
12	10	0.35	-0.1	33978000
12	10	0.35	0	39462000
12	10	0.35	0.1	0
12	10	0.35	0.2	0
12	10	0.35	0.3	0
12	10	0.35	0.4	0
12	10	0.35	0.5	0
12	10	0.35	0.6	0
12	10	0.35	0.7	0
12	10	0.35	0.8	0
12	10	0.35	0.9	0
12	10	0.4	-0.9	34922000
12	10	0.4	-0.8	34922000
12	10	0.4	-0.7	34922000
12	10	0.4	-0.6	34922000
12	10	0.4	-0.5	34922000
12	10	0.4	-0.4	34922000
12	10	0.4	-0.3	34922000
12	10	0.4	-0.2	34922000
12	10	0.4	-0.1	34922000
12	10	0.4	0	39192000
12	10	0.4	0.1	0
12	10	0.4	0.2	0
12	10	0.4	0.3	0
12	10	0.4	0.4	0
12	10	0.4	0.5	0
12	10	0.4	0.6	0
12	10	0.4	0.7	0
12	10	0.4	0.8	0
12	10	0.4	0.9	0
12	10	0.45	-0.9	34922000
12	10	0.45	-0.8	34922000
12	10	0.45	-0.7	34922000
12	10	0.45	-0.6	34922000
12	10	0.45	-0.5	34922000
12	10	0.45	-0.4	34922000
12	10	0.45	-0.3	34922000
12	10	0.45	-0.2	34922000
12	10	0.45	-0.1	34922000
12	10	0.45	0	39192000
12	10	0.45	0.1	0
12	10	0.45	0.2	0
12	10	0.45	0.3	0
12	10	0.45	0.4	0
12	10	0.45	0.5	0
12	10	0.45	0.6	0
12	10	0.45	0.7	0
12	10	0.45	0.8	0
12	10	0.45	0.9	0
12	10	0.5	-0.9	33806000
12	10	0.5	-0.8	33806000
12	10	0.5	-0.7	33806000
12	10	0.5	-0.6	33806000
12	10	0.5	-0.5	33806000
12	10	0.5	-0.4	33806000
12	10	0.5	-0.3	33806000
12	10	0.5	-0.2	33806000
12	10	0.5	-0.1	33806000
12	10	0.5	0	41628000
12	10	0.5	0.1	0
12	10	0.5	0.2	0
12	10	0.5	0.3	0
12	10	0.5	0.4	0
12	10	0.5	0.5	0
12	10	0.5	0.6	0
12	10	0.5	0.7	0
12	10	0.5	0.8	0
12	10	0.5	0.9	0
14	1000	0.1	-0.9	45114000
14	1000	0.1	-0.8	45114000
14	1000	0.1	-0.7	45114000
14	1000	0.1	-0.6	45114000
14	1000	0.1	-0.5	45114000
14	1000	0.1	-0.4	45114000
14	1000	0.1	-0.3	45114000
14	1000	0.1	-0.2	45114000
14	1000	0.1	-0.1	45114000
14	1000	0.1	0	0
14	1000	0.1	0.1	0
14	1000	0.1	0.2	0
14	1000	0.1	0.3	0
14	1000	0.1	0.4	0
14	1000	0.1	0.5	0
14	1000	0.1	0.6	0
14	1000	0.1	0.7	0
14	1000	0.1	0.8	0
14	1000	0.1	0.9	0
14	1000	0.15	-0.9	46908000
14	1000	0.15	-0.8	46908000
14	1000	0.15	-0.7	46908000
14	1000	0.15	-0.6	46908000
14	1000	0.15	-0.5	46908000
14	1000	0.15	-0.4	46908000
14	1000	0.15	-0.3	46908000
14	1000	0.15	-0.2	46908000
14	1000	0.15	-0.1	46908000
14	1000	0.15	0	0
14	1000	0.15	0.1	0
14	1000	0.15	0.2	0
14	1000	0.15	0.3	0
14	1000	0.15	0.4	0
14	1000	0.15	0.5	0
14	1000	0.15	0.6	0
14	1000	0.15	0.7	0
14	1000	0.15	0.8	0
14	1000	0.15	0.9	0
14	1000	0.2	-0.9	48092000
14	1000	0.2	-0.8	48092000
14	1000	0.2	-0.7	48092000
14	1000	0.2	-0.6	48092000
14	1000	0.2	-0.5	48092000
14	1000	0.2	-0.4	48092000
14	1000	0.2	-0.3	48092000
14	1000	0.2	-0.2	48092000
14	1000	0.2	-0.1	48092000
14	1000	0.2	0	0
14	1000	0.2	0.1	0
14	1000	0.2	0.2	0
14	1000	0.2	0.3	0
14	1000	0.2	0.4	0
14	1000	0.2	0.5	0
14	1000	0.2	0.6	0
14	1000	0.2	0.7	0
14	1000	0.2	0.8	0
14	1000	0.2	0.9	0
14	1000	0.25	-0.9	48992000
14	1000	0.25	-0.8	48992000
14	1000	0.25	-0.7	48992000
14	1000	0.25	-0.6	48992000
14	1000	0.25	-0.5	48992000
14	1000	0.25	-0.4	48992000
14	1000	0.25	-0.3	48992000
14	1000	0.25	-0.2	48992000
14	1000	0.25	-0.1	48992000
14	1000	0.25	0	0
14	1000	0.25	0.1	0
14	1000	0.25	0.2	0
14	1000	0.25	0.3	0
14	1000	0.25	0.4	0
14	1000	0.25	0.5	0
14	1000	0.25	0.6	0
14	1000	0.25	0.7	0
14	1000	0.25	0.8	0
14	1000	0.25	0.9	0
14	1000	0.3	-0.9	48098000
14	1000	0.3	-0.8	48098000
14	1000	0.3	-0.7	48098000
14	1000	0.3	-0.6	48098000
14	1000	0.3	-0.5	48098000
14	1000	0.3	-0.4	48098000
14	1000	0.3	-0.3	48098000
14	1000	0.3	-0.2	48098000
14	1000	0.3	-0.1	48098000
14	1000	0.3	0	0
14	1000	0.3	0.1	0
14	1000	0.3	0.2	0
14	1000	0.3	0.3	0
14	1000	0.3	0.4	0
14	1000	0.3	0.5	0
14	1000	0.3	0.6	0
14	1000	0.3	0.7	0
14	1000	0.3	0.8	0
14	1000	0.3	0.9	0
14	1000	0.35	-0.9	49098000
14	1000	0.35	-0.8	49098000
14	1000	0.35	-0.7	49098000
14	1000	0.35	-0.6	49098000
14	1000	0.35	-0.5	49098000
14	1000	0.35	-0.4	49098000
14	1000	0.35	-0.3	49098000
14	1000	0.35	-0.2	49098000
14	1000	0.35	-0.1	49098000
14	1000	0.35	0	0
14	1000	0.35	0.1	0
14	1000	0.35	0.2	0
14	1000	0.35	0.3	0
14	1000	0.35	0.4	0
14	1000	0.35	0.5	0
14	1000	0.35	0.6	0
14	1000	0.35	0.7	0
14	1000	0.35	0.8	0
14	1000	0.35	0.9	0
14	1000	0.4	-0.9	47710000
14	1000	0.4	-0.8	47710000
14	1000	0.4	-0.7	47710000
14	1000	0.4	-0.6	47710000
14	1000	0.4	-0.5	47710000
14	1000	0.4	-0.4	47710000
14	1000	0.4	-0.3	47710000
14	1000	0.4	-0.2	47710000
14	1000	0.4	-0.1	47710000
14	1000	0.4	0	0
14	1000	0.4	0.1	0
14	1000	0.4	0.2	0
14	1000	0.4	0.3	0
14	1000	0.4	0.4	0
14	1000	0.4	0.5	0
14	1000	0.4	0.6	0
14	1000	0.4	0.7	0
14	1000	0.4	0.8	0
14	1000	0.4	0.9	0
14	1000	0.45	-0.9	48500000
14	1000	0.45	-0.8	48500000
14	1000	0.45	-0.7	48500000
14	1000	0.45	-0.6	48500000
14	1000	0.45	-0.5	48500000
14	1000	0.45	-0.4	48500000
14	1000	0.45	-0.3	48500000
14	1000	0.45	-0.2	48500000
14	1000	0.45	-0.1	48500000
14	1000	0.45	0	0
14	1000	0.45	0.1	0
14	1000	0.45	0.2	0
14	1000	0.45	0.3	0
14	1000	0.45	0.4	0
14	1000	0.45	0.5	0
14	1000	0.45	0.6	0
14	1000	0.45	0.7	0
14	1000	0.45	0.8	0
14	1000	0.45	0.9	0
14	1000	0.5	-0.9	47882000
14	1000	0.5	-0.8	47882000
14	1000	0.5	-0.7	47882000
14	1000	0.5	-0.6	47882000
14	1000	0.5	-0.5	47882000
14	1000	0.5	-0.4	47882000
14	1000	0.5	-0.3	47882000
14	1000	0.5	-0.2	47882000
14	1000	0.5	-0.1	47882000
14	1000	0.5	0	0
14	1000	0.5	0.1	0
14	1000	0.5	0.2	0
14	1000	0.5	0.3	0
14	1000	0.5	0.4	0
14	1000	0.5	0.5	0
14	1000	0.5	0.6	0
14	1000	0.5	0.7	0
14	1000	0.5	0.8	0
14	1000	0.5	0.9	0
14	800	0.1	-0.9	44054000
14	800	0.1	-0.8	44054000
14	800	0.1	-0.7	44054000
14	800	0.1	-0.6	44054000
14	800	0.1	-0.5	44054000
